	5523	5506	5499	813	5502	5527	5509	5522	624	5516	5526	627	5508	767	5517	5503	5524	5518	5505	5500	5513	5510	5520	673etoh	704	5515	686	457	701	5525	5507	703	5528	5521	1596	5519	682	673ctrl	5504	300	5512	668	5501	626	5511	5514
bin.10	0.0	0.0	2.26628895184136e-05	0.0	0.0	0.0	0.0	0.0	0.006753541076487252	0.0	1.13314447592068e-05	0.004623229461756374	0.0	0.11154674220963173	0.0	0.0	1.13314447592068e-05	0.0	1.13314447592068e-05	0.0	0.0	0.0	0.0	0.00013597733711048158	0.00020396600566572237	0.0	0.6350821529745042	0.209314447592068	0.00022662889518413598	0.0	0.0	0.00011331444759206799	0.0	0.0	0.0001586402266288952	0.0	0.799671388101983	0.00039660056657223796	0.0	0.1281699716713881	0.0	4.53257790368272e-05	0.0	0.010424929178470255	0.0	0.0
bin.102	0.0	0.0	0.0	0.00042885489342635855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.961147026819433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008583498687832043	0.0	0.0	0.0	7.680983165845229e-05	0.0	0.0	0.008410676566600524	0.0	0.0	0.0	0.0	0.0	0.013172886129424567	0.0	0.0	6.400819304871024e-06	0.009140369967355821	0.0	0.0	0.0	0.0
bin.104	0.0	1.4062126474765514e-05	0.0	0.00014062126474765515	4.218637942429654e-05	0.0	0.0	1.4062126474765514e-05	0.12392952062210848	0.0	0.0	0.07580892382546088	0.032891313824476534	0.000956224600284055	1.4062126474765514e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.812425294953103e-05	0.0	0.0	0.0	0.00043592592071773094	4.218637942429654e-05	0.0	2.812425294953103e-05	1.4062126474765514e-05	0.0	0.0	0.0	0.0	0.0	7.031063237382757e-05	0.0	0.0001968697706467172	0.0021374432241643582	0.0	0.0	0.6208006974814732	0.0	0.0
bin.105	0.00046101361526877096	0.0	0.006423456372744875	0.0027199803300857485	0.003365399391462028	0.0002919752896702216	0.00396471709131143	0.0006915204229031564	0.06420382948643083	0.0	0.00012293696407167224	0.19270369118234626	0.008636321726034976	0.011033592525432585	9.220272305375418e-05	0.0003688108922150167	0.00018440544610750836	0.0	0.0035344377170605772	0.001966991425146756	0.0031809939453545195	0.0	0.0002458739281433445	0.0004302793742508529	0.11385499585087747	0.0	0.0010756984356271322	0.0018440544610750838	0.0005378492178135661	0.0	0.00021513968712542645	0.11012078556720042	0.0	0.0013062052432615177	0.02647754863693641	7.683560254479515e-05	7.683560254479515e-05	0.3225404923625411	0.0008451916279927467	0.043827027691551154	0.008359713556873713	0.05605925561668255	0.005624366106279005	0.0705965516181578	0.008743891569597689	0.00016903832559854933
bin.111	0.0	0.0	0.0	0.017158973839320395	0.0	0.0	0.0	0.0	0.10536893482629917	0.0	0.0	0.2769248957119454	0.0	0.005235513671446184	3.3777507557717317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6888753778858658e-05	0.002060427961020756	0.0008275489351640742	0.0	0.0022124267450304843	0.011889682660316495	0.004002634645589502	0.0	0.0	0.00033777507557717317	0.0	0.0	1.6888753778858658e-05	0.0	0.004796406073195859	0.002077316714799615	1.6888753778858658e-05	0.0038168583540220567	0.0	0.0021448717299150494	0.0	0.07692827346270119	0.0	0.0
bin.112	0.0	0.0	9.902460761499233e-05	0.0017329306332623657	4.9512303807496165e-05	0.0	0.0	0.0	0.5482002277565975	0.0	0.0	2.3787691241273454	4.9512303807496165e-05	0.13972372134475416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016339060256473734	0.017626380155468635	0.0	0.0005941476456899539	9.902460761499233e-05	0.0019804921522998467	0.0	0.0004951230380749617	0.008318067039659356	0.0	0.0	0.9516264791800763	0.0	0.0011387829875724117	0.012081002129029064	0.0	0.0017329306332623657	4.9512303807496165e-05	0.00232707827895232	0.0	1.185720651581918	4.9512303807496165e-05	0.0
bin.117	0.0	0.0	0.0	0.010351201478743069	0.0	0.0003696857670979667	0.0007393715341959334	0.0	2.6351201478743067	0.0	0.0	10.291312384473198	0.0	0.0018484288354898336	0.0	0.0003696857670979667	0.0	0.0003696857670979667	0.0	0.0003696857670979667	0.0	0.0	0.0007393715341959334	3.8517560073937154	0.24805914972273568	0.0	0.0	0.0014787430683918669	1.900554528650647	0.0	0.0	0.1367837338262477	0.0003696857670979667	0.0007393715341959334	0.005914972273567467	0.0007393715341959334	0.015157116451016635	19.547134935304992	0.0007393715341959334	0.05767097966728281	0.0014787430683918669	0.010351201478743069	0.0003696857670979667	4.921626617375231	0.0011090573012939	0.0
bin.135	0.0	0.0	9.217396914937253e-06	0.18897507155004356	0.0	0.0	0.0	0.0	0.0027836538683110503	0.0	0.0	0.02737106013890617	0.0	0.16966001631479255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30759375244837106	0.010162180098718322	0.0	0.11512528746756628	0.24478640986998862	0.44149948613012197	0.0	0.0	0.006512090920403169	0.0	4.608698457468626e-06	0.11570598347320733	4.608698457468626e-06	0.2194938727354008	0.010954876233402924	0.0	0.38694632248906585	4.608698457468626e-06	0.004825307284969652	0.0	0.0032721759048027245	0.0	0.0
bin.15	0.0	0.0	0.0	0.021056883440754466	0.0	0.0	0.0	1.7562037898877784e-05	0.005760348430831914	0.0	0.0	0.013312024727349362	0.0	0.028836866229957323	0.0	0.0	0.0	0.0	0.0	1.7562037898877784e-05	0.0	0.0	1.7562037898877784e-05	0.8304034000105373	1.6833915807590312	0.0	0.000245868530584289	0.02744946523594598	0.9755009571310654	0.0	0.0	1.3077044660262376	0.0	0.0	0.03976045380305931	0.0	0.0013522769182135895	2.8169508789799966	1.7562037898877784e-05	0.7567482130626438	0.0	2.6834793909485257	0.0	0.018282081452731774	0.0	0.0
bin.158	0.004877962878174198	1.7609974289437536e-05	0.01023139506216321	3.521994857887507e-05	0.1352974324657486	0.030060226112069877	0.0004930792801042511	0.001109428380234565	0.004402493572359384	1.7609974289437536e-05	0.007677948790194766	0.03169795372098757	0.0002817595886310006	0.006093051104145388	0.0024301764519423803	0.003205015320677632	0.02380868523931955	0.0	0.027207410277180995	0.026555841228471808	0.0010037685344979395	1.7609974289437536e-05	0.012379811925474589	0.0004930792801042511	0.0015320677631810657	0.0	0.00024653964005212555	0.005177332441094636	0.0007043989715775015	0.0	0.023121896242031488	0.0024301764519423803	0.00012326982002606277	0.03153946395238263	0.00478991300672701	0.055735568626069806	0.0003874194343676258	0.0017433874546543163	0.037597295107949145	0.0019899270947064417	0.020638889867220792	0.00024653964005212555	0.019142042052618602	0.015285457683231782	0.002694326066283943	0.12337547987179939
bin.160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027170507624953207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.120420552381883e-06	0.0	0.0	3.051608808163664e-06	0.026283506664713636	2.0344058721091094e-06	0.0	0.0	0.0	0.0	0.0	5.086014680272773e-06	0.0	2.3395667529254758e-05	0.0	0.0	0.0016773676415539605	0.0	0.0	0.0	6.103217616327328e-06	0.0	0.0
bin.165	2.5879247431484692e-05	0.0	0.00018115473202039284	0.49770968660231363	2.5879247431484692e-05	0.00010351698972593877	2.5879247431484692e-05	2.5879247431484692e-05	0.00025879247431484693	2.5879247431484692e-05	2.5879247431484692e-05	0.001345720866437204	0.0	0.000336430216609301	0.0	0.0	2.5879247431484692e-05	0.0	0.00025879247431484693	0.00015527548458890816	0.0	0.0	0.00015527548458890816	0.0020703397945187755	0.003985404104448643	0.0	1.1356331357884113	0.0009575321549649337	0.0012680831241427498	0.0	0.005848709919515541	0.0014492378561631427	0.0	0.0	0.0012163246292797806	5.1758494862969384e-05	3.455241841567247	0.01345720866437204	5.1758494862969384e-05	0.0007763774229445408	0.00018115473202039284	0.002613803990579954	0.0	0.00010351698972593877	0.0	7.763774229445408e-05
