	5523	5506	5499	813	5502	5527	5509	5522	624	5516	5526	627	5508	767	5517	5503	5524	5518	5505	5500	5513	5510	5520	673etoh	704	5515	686	457	701	5525	5507	703	5528	5521	1596	5519	682	673ctrl	5504	300	5512	668	5501	626	5511	5514
bin.251	11.0	1.0	61.0	339.0	80.0	22.0	16.0	45.0	331.0	0.0	32.0	629.0	18.0	83451.0	13.0	10.0	12.0	1.0	126.0	90.0	33.0	0.0	45.0	147.0	260.0	0.0	6115.0	96813.0	114.0	0.0	216.0	253.0	4.0	29.0	418.0	22.0	7383.0	420.0	38.0	8609.0	36.0	71.0	13.0	435.0	11.0	28.0
bin.256	61.0	0.0	30.0	0.0	39.0	209.0	4.0	146.0	7.0	0.0	136.0	6.0	20.0	16.0	27.0	2.0	96.0	0.0	95.0	31.0	27.0	0.0	298.0	17.0	8.0	0.0	32896.0	14.0	23.0	0.0	2.0	10.0	3.0	50.0	16966.0	98.0	49367.0	18.0	16.0	57.0	41.0	4.0	57.0	2.0	51.0	115.0
bin.258	36.0	0.0	4.0	0.0	1.0	0.0	104.0	173.0	1021.0	0.0	2.0	1752.0	437.0	13.0	10.0	0.0	1.0	0.0	1.0	245.0	164.0	0.0	19.0	1.0	2.0	0.0	4.0	4.0	3.0	0.0	41005.0	6.0	0.0	91.0	30.0	2.0	5.0	6.0	0.0	11.0	691.0	0.0	1.0	1145.0	70.0	1.0
bin.261	0.0	0.0	0.0	72903.0	1.0	3.0	330.0	2.0	291.0	0.0	3.0	1598.0	1.0	173.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1404.0	9.0	0.0	1.0	349.0	1107.0	0.0	1.0	2.0	0.0	0.0	562.0	1.0	3.0	4.0	0.0	409.0	0.0	2.0	0.0	531.0	0.0	0.0
bin.268	12.0	19.0	1979.0	5.0	1563.0	225.0	322.0	1936.0	2.0	2.0	1900.0	15.0	447.0	59.0	858.0	139.0	226.0	0.0	3426.0	3656.0	91.0	3.0	36.0	24.0	92.0	1.0	2899.0	45.0	22.0	0.0	84530.0	16.0	2.0	208.0	932.0	196.0	6730.0	65.0	870.0	40.0	3242.0	33.0	1113.0	12.0	511.0	522.0
bin.269	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	110.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8710.0	0.0	3.0	24.0	9.0	0.0	1.0	6991.0	0.0	0.0	148.0	1.0	14.0	26891.0	0.0	12.0	0.0	6678.0	0.0	48.0	0.0	0.0
bin.275	880.0	2.0	56.0	0.0	143.0	379.0	229.0	2542.0	35.0	0.0	547.0	68.0	1107.0	88.0	288.0	3.0	264.0	0.0	106.0	285.0	265.0	4.0	2415.0	57.0	17.0	0.0	1.0	218.0	50.0	0.0	195402.0	23.0	52.0	100.0	169.0	1207.0	13.0	15.0	10.0	147.0	5415.0	1.0	82.0	35.0	78.0	249.0
bin.279	1.0	0.0	0.0	132.0	0.0	0.0	2.0	0.0	416.0	0.0	0.0	1202.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	93.0	56999.0	0.0	439.0	10.0	39.0	0.0	0.0	18798.0	1.0	0.0	5113.0	2.0	821.0	118941.0	0.0	110847.0	1.0	76080.0	0.0	874.0	0.0	0.0
bin.283	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	9252.0	0.0	0.0	18387.0	0.0	624.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	3.0	11.0	4.0	0.0	7.0	2.0	0.0	0.0	5421.0	0.0	11.0	22.0	0.0	111.0	0.0	0.0	1.0	6711.0	0.0	0.0
bin.291	1.0	0.0	4.0	95.0	2.0	4.0	1.0	0.0	2.0	0.0	3.0	18.0	0.0	70.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	90.0	42.0	0.0	25.0	33.0	61.0	0.0	14.0	25.0	0.0	1.0	68403.0	3.0	47.0	15.0	1.0	39785.0	0.0	22.0	0.0	5.0	0.0	0.0
bin.294	0.0	0.0	1.0	59029.0	0.0	1.0	0.0	1.0	658.0	0.0	0.0	3607.0	0.0	5226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	541.0	896.0	0.0	145662.0	8248.0	869.0	0.0	4.0	373.0	0.0	0.0	55424.0	0.0	218537.0	1495.0	1.0	109367.0	1.0	515.0	0.0	1319.0	0.0	0.0
bin.299	288.0	4.0	4.0	7.0	522.0	16.0	7.0	9.0	2.0	0.0	23.0	25.0	15.0	481.0	2.0	2.0	5.0	0.0	2.0	0.0	47.0	1.0	178.0	0.0	21.0	1.0	0.0	657.0	0.0	0.0	50598.0	17.0	20.0	4.0	46.0	5.0	0.0	5.0	8.0	4395.0	41.0	1.0	87.0	9.0	15.0	48.0
bin.302	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	5.0	14.0	3.0	0.0	15.0	10.0	0.0	1.0	52.0	2.0	7.0	8.0	1.0	52130.0	0.0	0.0	0.0	6.0	1.0	3.0
bin.304	20.0	0.0	0.0	0.0	0.0	5.0	0.0	51.0	306.0	0.0	99.0	481.0	0.0	298.0	59.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	9.0	0.0	2.0	589.0	0.0	0.0	0.0	40.0	16.0	11.0	92.0	36.0	1.0	6.0	0.0	14890.0	0.0	2.0	0.0	225.0	0.0	19.0
bin.318	26.0	0.0	38.0	0.0	11.0	44.0	7.0	78.0	93.0	0.0	94.0	631.0	2.0	24297.0	36.0	3.0	21.0	0.0	32.0	32.0	3.0	0.0	63.0	16.0	39.0	0.0	53.0	48431.0	5.0	0.0	25.0	59.0	1.0	9.0	198.0	30.0	67.0	61.0	16.0	132.0	60.0	30.0	3.0	352.0	9.0	20.0
