	668	813	1596	627	767	703	624	701	673etoh	626	704	457	686	682	673ctrl	300
bin.261	0.0	7923.0	0.0	44.0	0.0	0.0	22.0	90.0	211.0	47.0	0.0	3.0	0.0	0.0	2.0	0.0
bin.268	0.0	9.0	9.0	3.0	2.0	0.0	4.0	19.0	0.0	23.0	1.0	1.0	12.0	52.0	4.0	4.0
bin.269	3.0	4.0	0.0	4.0	0.0	1.0	10.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	23.0	0.0
bin.275	0.0	5.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.279	22.0	29.0	1.0	15.0	0.0	0.0	8.0	15.0	2.0	11.0	3.0	0.0	1.0	0.0	99.0	0.0
bin.283	0.0	0.0	0.0	62.0	3.0	0.0	29.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.291	0.0	41.0	104.0	0.0	0.0	0.0	0.0	10.0	9.0	1.0	2.0	0.0	0.0	0.0	2.0	5.0
bin.294	0.0	5362.0	7.0	29.0	0.0	1.0	3.0	24.0	60.0	11.0	0.0	1.0	46.0	57.0	1.0	5.0
bin.299	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	4.0
bin.302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
bin.304	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.318	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	0.0	0.0	0.0	0.0
bin.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.320	0.0	0.0	7.0	1.0	0.0	0.0	0.0	172.0	489.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0
bin.325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.327	18.0	244.0	0.0	0.0	3.0	0.0	0.0	1266.0	3327.0	0.0	10.0	0.0	152.0	249.0	589.0	0.0
bin.339	0.0	0.0	1.0	14.0	0.0	0.0	1.0	0.0	14.0	12.0	0.0	6.0	0.0	0.0	1.0	0.0
bin.343	0.0	6.0	0.0	99.0	0.0	0.0	53.0	3.0	9.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.351	0.0	0.0	0.0	5.0	0.0	0.0	0.0	35.0	35.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.355	0.0	0.0	0.0	29.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
bin.356	0.0	0.0	0.0	267.0	0.0	0.0	304.0	141.0	403.0	536.0	2.0	0.0	0.0	1.0	3.0	27.0
bin.361	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bin.366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
bin.367	0.0	6.0	0.0	16.0	0.0	0.0	11.0	0.0	2.0	24.0	0.0	48.0	1.0	0.0	9.0	2.0
bin.375	0.0	0.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.378	0.0	1480.0	0.0	0.0	1.0	15.0	3.0	362.0	582.0	2.0	5.0	0.0	296.0	371.0	2.0	3.0
bin.386	0.0	491.0	2.0	3.0	0.0	0.0	1.0	26738.0	54352.0	0.0	0.0	0.0	8.0	8.0	6.0	0.0
bin.388	0.0	0.0	1.0	2.0	0.0	0.0	0.0	151.0	630.0	0.0	0.0	1.0	5.0	22.0	0.0	0.0
bin.393	10.0	10.0	1.0	0.0	0.0	0.0	0.0	8.0	6.0	1.0	1.0	0.0	76.0	16.0	60.0	0.0
bin.403	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	19.0	0.0	0.0	1.0	0.0
bin.41	23.0	64.0	2.0	6.0	0.0	498.0	1.0	28.0	21.0	66.0	208.0	11.0	0.0	0.0	104.0	0.0
bin.412	7.0	3532.0	14.0	4.0	3.0	6.0	0.0	29592.0	74900.0	7.0	47.0	103.0	108.0	655.0	849.0	18.0
bin.415	0.0	0.0	0.0	45.0	0.0	0.0	6.0	0.0	0.0	22.0	0.0	73.0	0.0	0.0	0.0	19.0
bin.417	836.0	7623.0	664.0	3333.0	0.0	78.0	2867.0	1169.0	1146.0	23608.0	935.0	1294.0	0.0	0.0	1547.0	338.0
bin.428	0.0	0.0	0.0	261.0	0.0	0.0	79.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	2.0	0.0
bin.434	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	4.0	9.0	7.0	0.0	0.0	10.0	0.0
bin.447	0.0	2.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.449	0.0	12810.0	0.0	439.0	0.0	0.0	42.0	409.0	766.0	60.0	0.0	11.0	0.0	4.0	49.0	1.0
bin.45	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.451	0.0	15.0	0.0	32.0	0.0	1.0	38.0	3.0	0.0	28.0	0.0	1.0	0.0	2.0	4.0	0.0
bin.455	3.0	2532.0	10.0	356.0	0.0	1.0	312.0	2016.0	2831.0	837.0	5.0	31.0	0.0	0.0	108.0	9.0
bin.46	0.0	0.0	2.0	6.0	0.0	0.0	18.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	20.0	1.0
bin.467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
bin.47	0.0	0.0	5.0	489.0	0.0	0.0	272.0	1.0	0.0	139.0	1.0	0.0	0.0	0.0	9.0	0.0
bin.471	0.0	0.0	0.0	459.0	0.0	0.0	354.0	1.0	2.0	1108.0	0.0	0.0	0.0	0.0	1.0	0.0
bin.475	1.0	3675.0	82.0	227.0	0.0	0.0	87.0	33.0	40.0	107.0	0.0	11.0	122.0	119.0	1.0	31.0
bin.476	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.479	0.0	6.0	2.0	18.0	0.0	1.0	22.0	6.0	3.0	12.0	0.0	4.0	0.0	0.0	0.0	1.0
bin.480	5.0	41341.0	52.0	10.0	2.0	2.0	4.0	1629.0	3461.0	0.0	68.0	285.0	86.0	354.0	178.0	194.0
bin.482	0.0	1.0	0.0	76.0	0.0	0.0	15.0	1.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.493	0.0	0.0	0.0	65.0	1.0	0.0	32.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.50	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.507	10.0	604.0	4.0	116.0	0.0	2.0	73.0	101.0	70.0	221.0	11.0	0.0	192.0	295.0	57.0	17.0
bin.512	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.515	0.0	0.0	0.0	5.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0
bin.525	0.0	3941.0	0.0	1.0	0.0	0.0	0.0	4730.0	11780.0	5.0	0.0	0.0	3.0	1.0	0.0	0.0
bin.540	0.0	0.0	0.0	813.0	0.0	0.0	784.0	3.0	0.0	2377.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.550	0.0	87.0	0.0	1254.0	0.0	0.0	1391.0	29.0	119.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.6	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
bin.60	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.62	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	1.0	10.0
bin.64	0.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.66	2.0	13.0	2.0	461.0	0.0	0.0	671.0	0.0	0.0	1322.0	0.0	0.0	0.0	0.0	1.0	0.0
bin.68	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	2.0	7.0	0.0
bin.74	0.0	1724.0	0.0	2.0	0.0	1.0	0.0	10.0	6.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0
bin.75	0.0	2.0	0.0	60.0	0.0	0.0	3477.0	1.0	0.0	4719.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.83	0.0	0.0	0.0	14.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	0.0	6.0	0.0	0.0
bin.86	0.0	0.0	0.0	59.0	0.0	0.0	32.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	9.0	0.0
bin.94	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
bin.98	0.0	7.0	1.0	475.0	0.0	0.0	739.0	1.0	0.0	2395.0	2.0	25.0	0.0	0.0	0.0	0.0
